1/4/2019,"South Mountain-Pima Dirt Rd. ",943,67,0,Ideal
1/5/2019,E - Camelback - Echo Canyon Trail,1185,67,1,Ideal
1/5/2019,E - Papago - Hole In The Rock,280,67,1,Ideal
1/5/2019,E - PMP - Piestewa Summit Trail,1299,67,1,Ideal
1/5/2019,N - Lookout Mountain - 306 - North Side TH,605,67,1,Ideal
1/5/2019,South Mountain-Mormon Trail,1160,67,1,Ideal
1/5/2019,"South Mountain-Pima Dirt Rd. ",1463,67,1,Ideal
1/6/2019,E - Camelback - Echo Canyon Trail,581,55,1,Ideal
1/6/2019,E - Papago - Hole In The Rock,254,55,1,Ideal
1/6/2019,E - PMP - Piestewa Summit Trail,717,55,1,Ideal
1/6/2019,N - Lookout Mountain - 306 - North Side TH,309,55,1,Ideal
1/6/2019,South Mountain-Mormon Trail,502,55,1,Ideal
1/6/2019,"South Mountain-Pima Dirt Rd. ",836,55,1,Ideal
1/7/2019,E - Camelback - Echo Canyon Trail,738,63,0,Ideal
1/7/2019,E - Papago - Hole In The Rock,257,63,0,Ideal
1/7/2019,E - PMP - Piestewa Summit Trail,898,63,0,Ideal
1/7/2019,N - Lookout Mountain - 306 - North Side TH,431,63,0,Ideal
1/7/2019,South Mountain-Mormon Trail,420,63,0,Ideal
1/7/2019,"South Mountain-Pima Dirt Rd. ",712,63,0,Ideal
1/8/2019,E - Camelback - Echo Canyon Trail,827,72,0,Ideal
1/8/2019,E - Papago - Hole In The Rock,252,72,0,Ideal
1/8/2019,E - PMP - Piestewa Summit Trail,881,72,0,Ideal
1/8/2019,N - Lookout Mountain - 306 - North Side TH,479,72,0,Ideal
1/8/2019,South Mountain-Mormon Trail,389,72,0,Ideal
1/8/2019,"South Mountain-Pima Dirt Rd. ",753,72,0,Ideal
1/9/2019,E - Camelback - Echo Canyon Trail,826,73,0,Ideal
1/9/2019,E - Papago - Hole In The Rock,94,73,0,Ideal
1/9/2019,E - PMP - Piestewa Summit Trail,890,73,0,Ideal
1/9/2019,N - Lookout Mountain - 306 - North Side TH,385,73,0,Ideal
1/9/2019,South Mountain-Mormon Trail,383,73,0,Ideal
1/9/2019,"South Mountain-Pima Dirt Rd. ",701,73,0,Ideal
1/10/2019,E - Camelback - Echo Canyon Trail,864,67,0,Ideal
1/10/2019,E - Papago - Hole In The Rock,163,67,0,Ideal
1/10/2019,E - PMP - Piestewa Summit Trail,981,67,0,Ideal
1/10/2019,N - Lookout Mountain - 306 - North Side TH,489,67,0,Ideal
1/10/2019,South Mountain-Mormon Trail,358,67,0,Ideal
1/10/2019,"South Mountain-Pima Dirt Rd. ",596,67,0,Ideal
